time,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id
2015-01-01 00:00:00,270.208078125,1011.75,78.0,0.75,154.5,0.0,0.0,0.0,0.0,800.0
2015-01-01 01:00:00,270.234625,1011.5,78.0,0.75,155.25,0.0,0.0,0.0,0.0,800.0
2015-01-01 02:00:00,269.802421875,1012.0,77.5,1.25,136.75,0.0,0.0,0.0,0.0,800.0
2015-01-01 03:00:00,269.7903359375,1011.75,77.5,1.25,137.0,0.0,0.0,0.0,0.0,800.0
2015-01-01 04:00:00,269.86087499999996,1011.75,77.5,1.25,136.0,0.0,0.0,0.0,0.0,800.0
2015-01-01 05:00:00,269.91325,1012.5,78.25,1.75,210.5,0.0,0.0,0.0,0.0,800.0
2015-01-01 06:00:00,269.95625,1012.5,78.25,1.75,210.0,0.0,0.0,0.0,0.0,800.0
2015-01-01 07:00:00,270.3165,1012.75,77.75,1.75,210.0,0.0,0.0,0.0,0.0,800.0
2015-01-01 08:00:00,272.30425,1014.0,76.5,1.25,221.75,0.0,0.0,0.0,0.0,800.0
2015-01-01 09:00:00,272.55875000000003,1014.0,76.25,1.25,221.5,0.0,0.0,0.0,0.0,800.0
2015-01-01 10:00:00,273.84925,1014.0,70.25,1.25,220.0,0.0,0.0,0.0,0.0,800.0
2015-01-01 11:00:00,281.994421875,1014.5,65.5,1.75,216.75,0.0,0.0,0.0,0.0,800.0
2015-01-01 12:00:00,282.9395859375,1014.5,61.5,1.75,215.75,0.0,0.0,0.0,0.0,800.0
2015-01-01 13:00:00,282.565375,1014.5,64.25,1.75,212.5,0.0,0.0,0.0,0.0,800.0
2015-01-01 14:00:00,284.4879140625,1031.5,51.75,1.75,127.5,0.0,0.0,0.0,0.0,800.0
2015-01-01 15:00:00,285.0428359375,1032.75,49.25,1.25,125.5,0.0,0.0,0.0,0.0,800.0
2015-01-01 16:00:00,280.6785,1032.75,67.5,1.5,144.75,0.0,0.0,0.0,1.0,800.0
2015-01-01 17:00:00,282.8731640625,1034.5,58.0,1.25,135.5,0.0,0.0,0.0,0.5,800.0
2015-01-01 18:00:00,280.1485859375,1035.0,69.0,1.25,147.5,0.0,0.0,0.0,1.25,800.0
2015-01-01 19:00:00,278.53964062500006,1022.75,66.0,1.5,160.0,0.0,0.0,0.0,4.0,800.25
2015-01-01 20:00:00,275.50575,1025.0,80.25,1.25,171.25,0.0,0.0,0.0,4.0,800.25
2015-01-01 21:00:00,273.5875,1014.5,80.25,1.25,183.5,0.0,0.0,0.0,6.0,800.25
2015-01-01 22:00:00,273.67175,1014.5,79.75,1.25,181.5,0.0,0.0,0.0,1.0,800.0
2015-01-01 23:00:00,272.108078125,1015.0,80.25,1.25,193.25,0.0,0.0,0.0,5.25,800.25
2015-01-02 00:00:00,272.09041406250003,1015.0,80.25,1.5,193.0,0.0,0.0,0.0,2.5,800.0
2015-01-02 01:00:00,271.847375,1015.0,80.5,1.25,201.5,0.0,0.0,0.0,4.0,800.25
2015-01-02 02:00:00,271.5248359375,1014.5,81.0,1.5,218.75,0.0,0.0,0.0,0.0,800.0
2015-01-02 03:00:00,271.3569140625,1014.5,81.0,1.5,224.25,0.0,0.0,0.0,0.0,800.0
2015-01-02 04:00:00,271.365,1014.75,81.25,1.5,217.25,0.0,0.0,0.0,2.5,800.0
2015-01-02 05:00:00,270.798171875,1015.25,80.5,1.5,156.75,0.0,0.0,0.0,1.5,800.0
2015-01-02 06:00:00,270.7475859375,1015.25,80.75,1.5,154.0,0.0,0.0,0.0,3.25,800.25
2015-01-02 07:00:00,271.09825,1015.25,80.25,1.5,152.25,0.0,0.0,0.0,3.0,800.25
2015-01-02 08:00:00,273.15366406249996,1016.25,79.25,1.75,148.75,0.0,0.0,0.0,5.25,800.25
2015-01-02 09:00:00,273.3705859375,1016.5,79.0,1.75,146.5,0.0,0.0,0.0,5.5,800.25
2015-01-02 10:00:00,274.68125,1016.5,73.5,1.75,148.75,0.0,0.0,0.0,5.0,800.25
2015-01-02 11:00:00,279.3598359375,1016.5,69.0,1.5,138.5,0.0,0.0,0.0,5.5,800.25
2015-01-02 12:00:00,282.296671875,1028.0,61.0,1.5,189.0,0.0,0.0,0.0,5.25,800.25
2015-01-02 13:00:00,283.05675,1016.5,67.5,1.5,224.75,0.0,0.0,0.0,5.5,800.25
2015-01-02 14:00:00,285.642828125,1038.5,52.5,1.5,236.25,0.0,0.0,0.0,5.0,800.25
2015-01-02 15:00:00,286.052171875,1037.25,52.0,1.75,232.75,0.0,0.0,0.0,5.0,800.25
2015-01-02 16:00:00,281.899,1038.25,67.0,1.5,213.25,0.0,0.0,0.0,9.0,800.5
2015-01-02 17:00:00,283.82917187500004,1036.75,61.5,1.5,215.25,0.0,0.0,0.0,7.5,800.25
2015-01-02 18:00:00,281.19682812499997,1036.75,71.0,1.5,200.75,0.0,0.0,0.0,10.25,800.5
2015-01-02 19:00:00,278.974375,1015.5,78.25,1.5,211.25,0.0,0.0,0.0,10.5,800.5
2015-01-02 20:00:00,276.626375,1026.75,81.25,1.5,200.25,0.0,0.0,0.0,8.25,800.5
2015-01-02 21:00:00,274.68825,1016.25,81.75,1.5,214.0,0.0,0.0,0.0,3.5,800.0
2015-01-02 22:00:00,274.71025,1016.0,82.0,1.5,210.0,0.0,0.0,0.0,4.5,800.0
2015-01-02 23:00:00,274.01275,1016.25,82.25,1.5,215.75,0.0,0.0,0.0,2.0,800.0
2015-01-03 00:00:00,273.422875,1023.0,86.0,1.5,174.0,0.0,0.0,0.0,1.0,800.0
2015-01-03 01:00:00,272.93974999999995,1016.0,80.5,1.5,137.25,0.0,0.0,0.0,1.0,800.0
2015-01-03 02:00:00,272.73316406249995,1015.75,81.5,1.5,132.25,0.0,0.0,0.0,2.5,800.0
2015-01-03 03:00:00,272.1918359375,1015.5,80.25,1.25,142.5,0.0,0.0,0.0,3.25,800.0
2015-01-03 04:00:00,272.17525,1015.5,80.25,1.25,141.0,0.0,0.0,0.0,3.5,800.0
2015-01-03 05:00:00,272.1701640625,1015.0,80.0,1.5,143.0,0.0,0.0,0.0,5.25,800.25
2015-01-03 06:00:00,271.763578125,1015.0,79.5,1.25,156.75,0.0,0.0,0.0,5.5,800.25
2015-01-03 07:00:00,271.950375,1015.25,79.0,1.25,161.75,0.0,0.0,0.0,5.5,800.25
2015-01-03 08:00:00,272.834171875,1015.25,78.75,1.25,158.5,0.0,0.0,0.0,3.0,800.25
2015-01-03 09:00:00,274.120578125,1015.75,80.5,1.5,168.75,0.0,0.0,0.0,3.0,800.25
2015-01-03 10:00:00,275.31962500000003,1015.75,75.75,1.5,166.25,0.0,0.0,0.0,1.5,800.0
2015-01-03 11:00:00,283.17307812499996,1015.5,70.75,1.75,189.75,0.0,0.0,0.0,2.0,800.0
2015-01-03 12:00:00,284.01241406249994,1015.5,67.5,1.75,189.25,0.0,0.0,0.0,1.0,800.0
2015-01-03 13:00:00,283.71574999999996,1015.5,70.25,1.75,189.0,0.0,0.0,0.0,1.5,800.0
2015-01-03 14:00:00,284.93375,1015.5,65.0,1.75,188.25,0.0,0.0,0.0,0.0,800.0
2015-01-03 15:00:00,287.21049999999997,1014.0,60.75,1.75,191.25,0.0,0.0,0.0,0.0,800.0
2015-01-03 16:00:00,284.7528125,1019.75,67.5,1.75,196.5,0.0,0.0,0.0,0.0,800.0
2015-01-03 17:00:00,284.97232031249996,1035.25,64.25,1.5,193.25,0.0,0.0,0.0,0.0,800.0
2015-01-03 18:00:00,282.282671875,1036.0,73.75,1.25,195.0,0.0,0.0,0.0,0.0,800.0
2015-01-03 19:00:00,280.07775,1013.75,80.75,1.25,193.25,0.0,0.0,0.0,0.0,800.0
2015-01-03 20:00:00,275.83591406249997,1014.5,82.25,1.0,198.75,0.0,0.0,0.0,0.0,800.0
2015-01-03 21:00:00,275.50333593749997,1014.5,82.75,1.0,200.75,0.0,0.0,0.0,0.0,800.0
2015-01-03 22:00:00,275.527875,1014.5,82.5,1.25,187.5,0.0,0.0,0.0,0.0,800.0
2015-01-03 23:00:00,273.682,1014.0,80.25,0.75,167.5,0.0,0.0,0.0,0.0,800.0
2015-01-04 00:00:00,273.5875,1014.0,80.5,1.0,159.25,0.0,0.0,0.0,0.0,800.0
2015-01-04 01:00:00,273.70375,1014.0,80.5,0.75,169.25,0.0,0.0,0.0,2.5,800.0
2015-01-04 02:00:00,273.39525000000003,1013.25,79.0,1.75,152.0,0.0,0.0,0.0,1.5,800.0
2015-01-04 03:00:00,273.44125,1013.0,79.0,1.75,155.75,0.0,0.0,0.0,3.25,800.25
2015-01-04 04:00:00,273.619,1013.0,78.75,1.75,150.75,0.0,0.0,0.0,10.0,800.5
2015-01-04 05:00:00,273.5855859375,1012.75,81.0,2.0,160.0,0.0,0.0,0.0,10.0,800.5
2015-01-04 06:00:00,273.71941406250005,1012.75,80.75,2.0,158.0,0.0,0.0,0.0,15.0,800.75
2015-01-04 07:00:00,274.083125,1012.75,80.75,2.0,156.25,0.075,0.0,0.0,14.0,725.0
2015-01-04 08:00:00,275.1125859375,1013.25,79.25,1.5,155.0,0.075,0.0,0.0,21.0,725.0
2015-01-04 09:00:00,276.1264140625,1013.25,80.5,1.5,138.5,0.075,0.0,0.0,22.0,725.0
2015-01-04 10:00:00,276.49674999999996,1013.25,80.0,1.5,139.5,0.075,0.0,0.0,21.5,725.0
2015-01-04 11:00:00,276.75608593749996,1013.25,79.75,1.5,136.5,0.075,0.0,0.0,23.0,725.0
2015-01-04 12:00:00,285.0611640625,1012.5,74.25,1.25,218.25,0.075,0.0,0.0,23.0,725.0
2015-01-04 13:00:00,284.99825,1012.25,74.5,1.25,217.25,0.075,0.0,0.0,22.5,725.0
2015-01-04 14:00:00,286.38487499999997,1019.5,68.75,1.0,198.0,0.075,0.0,0.0,22.5,725.0
2015-01-04 15:00:00,287.06075,1011.25,68.25,1.0,170.75,0.075,0.0,0.0,22.25,725.0
2015-01-04 16:00:00,286.63149999999996,1011.25,70.25,1.0,182.0,0.075,0.0,0.0,17.0,725.0
2015-01-04 17:00:00,283.8843359375,1011.0,78.0,1.0,162.75,0.075,0.0,0.0,18.25,725.0
2015-01-04 18:00:00,280.6186640625,1011.0,87.25,1.0,144.75,0.075,0.0,0.0,14.5,725.0
2015-01-04 19:00:00,278.431625,1011.25,84.75,1.0,132.0,0.075,0.0,0.0,14.0,725.0
2015-01-04 20:00:00,276.2500859375,1011.5,83.75,0.75,126.25,0.075,0.0,0.0,9.25,725.0
2015-01-04 21:00:00,275.973921875,1015.25,84.75,0.75,123.0,0.075,0.0,0.0,7.5,725.0
2015-01-04 22:00:00,275.9,1011.25,84.0,0.75,124.5,0.075,0.0,0.0,8.0,725.0
2015-01-04 23:00:00,274.3682890625,1015.0,83.25,0.75,134.0,0.075,0.0,0.0,5.5,725.0
2015-01-05 00:00:00,273.99932812500003,1018.0,88.0,0.75,165.25,0.075,0.0,0.0,5.25,725.0
2015-01-05 01:00:00,273.905625,1011.0,82.25,0.75,167.0,0.0,0.0,0.0,3.0,800.25
2015-01-05 02:00:00,273.58341406249997,1010.75,82.0,1.0,152.25,0.0,0.0,0.0,14.25,800.75
2015-01-05 03:00:00,273.2725859375,1010.25,81.5,1.0,164.5,0.0,0.0,0.0,12.5,800.5
2015-01-05 04:00:00,273.2765,1010.25,81.5,1.0,163.75,0.0,0.0,0.0,16.0,800.75
2015-01-05 05:00:00,274.1220859375,1010.0,83.75,0.75,165.0,0.0,0.0,0.0,24.5,801.0
2015-01-05 06:00:00,273.934671875,1010.0,84.5,0.75,172.25,0.0,0.0,0.0,26.25,801.25
2015-01-05 07:00:00,274.105,1009.75,84.25,0.75,172.5,0.0,0.0,0.0,27.5,801.25
2015-01-05 08:00:00,274.86474999999996,1009.75,84.0,0.75,171.75,0.0,0.0,0.0,29.25,801.25
2015-01-05 09:00:00,276.128,1010.0,86.25,0.75,164.25,0.0,0.0,0.0,33.5,801.75
2015-01-05 10:00:00,276.35175000000004,1009.25,84.75,1.0,161.0,0.0,0.0,0.0,26.5,801.25
2015-01-05 11:00:00,279.0488359375,1009.5,81.75,1.0,134.75,0.0,0.0,0.0,32.5,801.75
2015-01-05 12:00:00,282.2734140625,1009.25,81.5,1.25,139.0,0.0,0.0,0.0,16.25,800.75
2015-01-05 13:00:00,283.19775,1009.0,80.0,1.5,151.25,0.075,0.0,0.0,26.5,725.25
2015-01-05 14:00:00,284.47775,1007.25,75.25,1.5,157.75,0.0,0.0,0.0,24.25,801.0
2015-01-05 15:00:00,284.865,1017.25,73.5,1.0,152.5,0.0,0.0,0.0,19.0,800.75
2015-01-05 16:00:00,282.191875,1015.25,83.5,1.0,149.5,0.075,0.0,0.0,24.0,725.0
2015-01-05 17:00:00,283.290828125,1027.25,79.5,1.0,144.25,0.075,0.0,0.0,17.0,725.0
2015-01-05 18:00:00,281.3294140625,1027.75,87.0,1.0,141.75,0.075,0.0,0.0,20.0,725.0
2015-01-05 19:00:00,278.6703125,1011.5,82.75,1.0,133.25,0.0,0.0,0.0,21.75,800.75
2015-01-05 20:00:00,276.25925000000007,1006.5,88.25,0.75,126.25,0.0,0.0,0.0,23.5,801.0
2015-01-05 21:00:00,275.999,1006.5,88.5,0.5,127.75,0.0,0.0,0.0,24.25,801.0
2015-01-05 22:00:00,276.028,1006.5,88.5,0.75,126.75,0.0,0.0,0.0,23.0,801.0
2015-01-05 23:00:00,275.11796093749996,1006.0,87.5,0.75,154.0,0.0,0.0,0.0,24.25,801.0
2015-01-06 00:00:00,274.4971640625,1005.75,86.75,0.75,179.0,0.0,0.0,0.0,23.5,801.0
2015-01-06 01:00:00,274.4565,1005.75,86.75,0.75,180.75,0.0,0.0,0.0,26.5,801.25
2015-01-06 02:00:00,273.515921875,1005.25,86.25,1.5,181.0,0.0,0.0,0.0,6.5,800.25
2015-01-06 03:00:00,273.4663359375,1005.5,86.25,1.25,182.0,0.0,0.0,0.0,8.25,800.5
2015-01-06 04:00:00,273.50789999999995,1003.2,86.2,1.4,197.0,0.0,0.0,0.0,7.2,800.4
2015-01-06 05:00:00,272.907421875,1005.5,87.0,1.25,194.0,0.0,0.0,0.0,46.0,802.0
2015-01-06 06:00:00,272.9795859375,1005.5,87.0,1.25,193.0,0.0,0.0,0.0,47.0,802.25
2015-01-06 07:00:00,273.359875,1005.5,86.0,1.25,196.5,0.0,0.0,0.0,52.0,802.25
2015-01-06 08:00:00,275.800578125,1005.75,92.0,1.0,191.5,0.0,0.0,0.0,53.5,802.0
2015-01-06 09:00:00,276.078171875,1005.75,91.25,1.0,193.5,0.0,0.0,0.0,57.25,802.25
2015-01-06 10:00:00,276.51875,1005.75,90.5,1.0,191.25,0.0,0.0,0.0,53.0,802.0
2015-01-06 11:00:00,279.27475,1006.0,84.25,1.0,192.5,0.0,0.0,0.0,57.25,802.25
2015-01-06 12:00:00,281.2205,1006.25,84.25,1.25,204.5,0.0,0.0,0.0,43.5,802.25
2015-01-06 13:00:00,281.96849999999995,1005.25,81.75,1.25,163.75,0.0,0.0,0.0,26.0,801.5
2015-01-06 14:00:00,283.124671875,1004.75,78.5,1.0,139.75,0.0,0.0,0.0,11.0,800.5
2015-01-06 15:00:00,283.2968359375,1004.5,77.75,0.75,133.0,0.0,0.0,0.0,25.0,801.25
2015-01-06 16:00:00,280.48425000000003,1005.0,85.5,0.75,126.25,0.0,0.0,0.0,31.5,801.75
2015-01-06 17:00:00,278.896171875,1005.0,89.5,0.75,107.25,0.0,0.0,0.0,27.25,801.25
2015-01-06 18:00:00,278.6218359375,1005.25,91.75,0.75,105.25,0.0,0.0,0.0,33.5,801.5
2015-01-06 19:00:00,277.37312499999996,1005.75,87.5,0.75,126.25,0.0,0.0,0.0,43.5,802.0
2015-01-06 20:00:00,275.48757812499997,1005.75,87.75,1.0,126.75,0.0,0.0,0.0,55.25,802.5
2015-01-06 21:00:00,275.3759140625,1009.0,89.25,1.25,134.75,0.0,0.0,0.0,56.5,802.5
2015-01-06 22:00:00,275.5434609375,1006.25,88.0,1.0,178.5,0.0,0.0,0.0,52.5,802.0
2015-01-06 23:00:00,275.000078125,1006.25,87.75,1.0,211.0,0.0,0.0,0.0,54.5,802.25
2015-01-07 00:00:00,274.84867187500004,1013.5,92.25,1.0,212.25,0.0,0.0,0.0,49.25,802.0
2015-01-07 01:00:00,274.742625,1006.25,88.0,1.0,215.5,0.0,0.0,0.0,55.0,802.25
2015-01-07 02:00:00,274.36483593749995,1006.75,86.5,1.25,210.75,0.075,0.0,0.0,27.0,725.25
2015-01-07 03:00:00,274.2436640625,1007.0,86.75,1.25,213.5,0.075,0.0,0.0,29.0,725.5
2015-01-07 04:00:00,274.36087499999996,1007.0,86.5,1.25,213.5,0.075,0.0,0.0,28.0,725.5
2015-01-07 05:00:00,273.85325,1007.25,86.0,1.5,222.25,0.0,0.0,0.0,26.0,801.25
2015-01-07 06:00:00,273.7875,1007.25,86.5,1.5,142.0,0.0,0.0,0.0,26.0,801.25
2015-01-07 07:00:00,273.8405,1007.5,86.0,1.5,139.25,0.0,0.0,0.0,23.0,801.25
2015-01-07 08:00:00,274.053578125,1020.25,87.25,1.5,146.5,0.075,0.0,0.0,31.5,725.75
2015-01-07 09:00:00,274.7061796875,1025.5,89.25,1.75,146.0,0.075,0.0,0.0,35.25,725.75
2015-01-07 10:00:00,278.7073828125,1011.25,81.5,1.25,163.75,0.075,0.0,0.0,12.75,725.5
2015-01-07 11:00:00,278.64366406249997,1019.75,85.5,1.5,160.0,0.075,0.0,0.0,20.5,725.5
2015-01-07 12:00:00,281.9285859375,1008.75,80.5,1.25,174.5,0.0,0.0,0.0,2.0,800.0
2015-01-07 13:00:00,282.163875,1013.75,77.5,1.25,173.0,0.075,0.0,0.0,2.0,725.0
2015-01-07 14:00:00,283.0367578125,1030.25,69.25,1.5,149.0,0.075,0.0,0.0,8.0,725.0
2015-01-07 15:00:00,283.76575781250006,1029.75,67.75,1.5,152.25,0.075,0.0,0.0,5.0,725.0
2015-01-07 16:00:00,280.324125,1030.5,81.25,1.5,144.75,0.075,0.0,0.0,6.5,725.0
2015-01-07 17:00:00,282.44333593749997,1029.5,74.5,1.5,151.75,0.075,0.0,0.0,2.0,725.0
2015-01-07 18:00:00,280.39191406250006,1030.25,83.0,1.5,147.75,0.075,0.0,0.0,2.0,725.0
2015-01-07 19:00:00,278.2129375,1020.5,78.5,1.5,165.75,0.0,0.0,0.0,6.5,800.5
2015-01-07 20:00:00,275.8636640625,1017.75,85.25,1.5,163.25,0.0,0.0,0.0,8.0,800.5
2015-01-07 21:00:00,275.4420859375,1018.0,85.75,1.5,164.75,0.0,0.0,0.0,8.0,800.5
2015-01-07 22:00:00,274.94912500000004,1018.25,86.0,1.5,192.0,0.0,0.0,0.0,12.5,800.5
2015-01-07 23:00:00,274.11883593749997,1018.5,85.75,1.75,221.75,0.0,0.0,0.0,17.0,800.75
2015-01-08 00:00:00,274.6159140625,1018.5,86.0,1.75,222.25,0.0,0.0,0.0,17.0,800.75
2015-01-08 01:00:00,274.179375,1018.75,85.5,1.5,182.0,0.0,0.0,0.0,13.0,800.5
2015-01-08 02:00:00,273.6891640625,1018.75,86.5,1.5,146.25,0.0,0.0,0.0,7.0,800.25
2015-01-08 03:00:00,273.4130859375,1019.25,86.5,1.5,144.75,0.0,0.0,0.0,8.0,800.25
2015-01-08 04:00:00,273.22337500000003,1019.25,86.5,1.5,145.75,0.0,0.0,0.0,6.0,800.25
2015-01-08 05:00:00,273.06850000000003,1019.25,86.75,1.5,143.5,0.0,0.0,0.0,8.0,800.25
2015-01-08 06:00:00,272.71775,1020.0,86.5,1.5,138.75,0.0,0.0,0.0,1.0,800.0
2015-01-08 07:00:00,272.84775,1020.75,86.25,1.5,142.25,0.0,0.0,0.0,1.5,800.0
2015-01-08 08:00:00,272.571421875,1020.75,86.5,1.5,141.0,0.0,0.0,0.0,0.0,800.0
2015-01-08 09:00:00,274.6435859375,1022.0,88.5,1.75,149.5,0.0,0.0,0.0,0.0,800.0
2015-01-08 10:00:00,276.60812500000003,1022.25,81.25,1.75,147.25,0.0,0.0,0.0,8.5,800.5
2015-01-08 11:00:00,277.0078359375,1022.5,79.0,1.75,151.25,0.0,0.0,0.0,5.5,800.25
2015-01-08 12:00:00,282.7469140625,1023.0,75.5,1.5,110.0,0.0,0.0,0.0,11.25,800.5
2015-01-08 13:00:00,282.823125,1022.75,74.75,1.5,132.75,0.0,0.0,0.0,8.5,800.5
2015-01-08 14:00:00,285.13599999999997,1022.75,65.0,2.0,191.25,0.0,0.0,0.0,25.0,801.25
2015-01-08 15:00:00,285.5425,1023.0,63.75,2.5,171.25,0.0,0.0,0.0,25.0,801.25
2015-01-08 16:00:00,283.729375,1023.0,69.0,2.25,171.75,0.0,0.0,0.0,23.0,801.0
2015-01-08 17:00:00,283.56133593749996,1032.25,70.0,1.75,181.75,0.0,0.0,0.0,17.0,800.75
2015-01-08 18:00:00,281.562171875,1027.5,76.5,1.75,176.0,0.0,0.0,0.0,17.0,800.75
2015-01-08 19:00:00,279.880375,1024.75,81.25,1.75,169.25,0.0,0.0,0.0,18.5,800.75
2015-01-08 20:00:00,277.16925000000003,1025.5,81.0,3.0,218.75,0.0,0.0,0.0,18.0,800.75
2015-01-08 21:00:00,277.588,1025.75,78.0,2.25,230.5,0.0,0.0,0.0,19.0,800.75
2015-01-08 22:00:00,277.22675000000004,1026.0,80.5,3.0,195.0,0.0,0.0,0.0,9.5,800.5
2015-01-08 23:00:00,275.923,1026.5,79.25,1.5,157.5,0.0,0.0,0.0,14.0,800.75
2015-01-09 00:00:00,275.49675,1026.5,80.25,1.5,223.0,0.0,0.0,0.0,8.0,800.5
2015-01-09 01:00:00,275.0735,1026.25,81.5,1.5,223.25,0.0,0.0,0.0,14.5,800.75
2015-01-09 02:00:00,274.86075,1026.75,80.5,1.25,144.75,0.0,0.0,0.0,4.25,800.25
2015-01-09 03:00:00,275.0365,1026.75,79.5,1.25,144.5,0.0,0.0,0.0,6.5,800.5
2015-01-09 04:00:00,274.598375,1026.75,80.5,1.5,144.5,0.0,0.0,0.0,8.0,800.5
2015-01-09 05:00:00,274.3407890625,1033.75,85.5,1.5,145.25,0.0,0.0,0.0,10.5,800.5
2015-01-09 06:00:00,274.09808593750006,1027.0,82.25,1.5,146.25,0.0,0.0,0.0,12.25,800.5
2015-01-09 07:00:00,274.461375,1027.0,80.25,1.5,149.25,0.0,0.0,0.0,4.5,800.25
2015-01-09 08:00:00,274.16783593750006,1027.25,81.0,1.5,148.25,0.0,0.0,0.0,9.25,800.5
2015-01-09 09:00:00,275.0049140625,1027.75,80.5,1.5,147.75,0.0,0.0,0.0,4.5,800.25
2015-01-09 10:00:00,278.46250000000003,1027.5,73.75,2.0,144.75,0.0,0.0,0.0,11.5,800.5
2015-01-09 11:00:00,280.1340859375,1028.0,72.5,2.0,141.75,0.0,0.0,0.0,3.0,800.25
2015-01-09 12:00:00,284.4261640625,1028.0,65.25,2.25,135.75,0.0,0.0,0.0,6.0,800.25
2015-01-09 13:00:00,284.709875,1027.75,65.75,2.5,139.5,0.0,0.0,0.0,0.0,800.0
2015-01-09 14:00:00,286.0800859375,1027.5,61.75,3.0,141.25,0.0,0.0,0.0,6.0,800.25
2015-01-09 15:00:00,286.911671875,1033.5,59.0,2.5,136.0,0.0,0.0,0.0,3.0,800.25
2015-01-09 16:00:00,283.888453125,1027.5,70.75,2.5,133.75,0.0,0.0,0.0,4.5,800.25
2015-01-09 17:00:00,285.51457812499996,1035.75,65.75,1.75,128.75,0.0,0.0,0.0,0.0,800.0
2015-01-09 18:00:00,283.2859140625,1031.25,74.75,1.75,126.75,0.0,0.0,0.0,0.0,800.0
2015-01-09 19:00:00,282.45287500000006,1027.0,73.75,1.5,128.25,0.0,0.0,0.0,0.0,800.0
2015-01-09 20:00:00,280.85074218750003,1031.75,79.5,1.5,144.75,0.0,0.0,0.0,0.0,800.0
2015-01-09 21:00:00,278.81650781250005,1035.75,84.25,1.5,161.5,0.0,0.0,0.0,0.0,800.0
2015-01-09 22:00:00,278.6471015625,1033.25,83.25,1.75,165.5,0.0,0.0,0.0,0.0,800.0
2015-01-09 23:00:00,276.1572421875,1040.25,89.75,1.5,186.75,0.0,0.0,0.0,0.0,800.0
2015-01-10 00:00:00,275.5322421875,1039.75,90.25,1.5,195.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 01:00:00,276.760875,1029.25,77.75,1.5,196.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 02:00:00,276.64599999999996,1025.5,74.75,1.5,202.75,0.0,0.0,0.0,0.0,800.0
2015-01-10 03:00:00,275.375625,1024.75,78.25,1.5,214.5,0.0,0.0,0.0,0.0,800.0
2015-01-10 04:00:00,276.707,1024.25,71.5,3.25,229.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 05:00:00,275.52642187500004,1023.5,75.5,2.25,188.5,0.0,0.0,0.0,0.0,800.0
2015-01-10 06:00:00,276.94758593750004,1022.75,69.75,3.0,150.75,0.0,0.0,0.0,0.0,800.0
2015-01-10 07:00:00,277.1435,1022.75,67.75,2.25,149.75,0.0,0.0,0.0,0.0,800.0
2015-01-10 08:00:00,277.7305,1027.0,69.75,2.0,168.5,0.0,0.0,0.0,0.0,800.0
2015-01-10 09:00:00,277.370625,1031.75,75.75,1.5,182.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 10:00:00,279.20349999999996,1022.25,69.25,1.25,189.5,0.0,0.0,0.0,3.0,800.25
2015-01-10 11:00:00,281.264171875,1028.5,73.0,2.25,199.75,0.0,0.0,0.0,1.5,800.0
2015-01-10 12:00:00,285.517578125,1020.75,64.0,3.0,204.0,0.0,0.0,0.0,3.0,800.25
2015-01-10 13:00:00,286.04825,1020.5,63.75,4.0,207.5,0.0,0.0,0.0,0.0,800.0
2015-01-10 14:00:00,287.7669921875,1018.75,58.0,5.25,201.75,0.0,0.0,0.0,0.0,800.0
2015-01-10 15:00:00,288.1695078125,1017.75,58.5,3.25,200.75,0.0,0.0,0.0,0.0,800.0
2015-01-10 16:00:00,288.04825000000005,1018.25,60.0,2.25,208.0,0.0,0.0,0.0,0.0,800.0
2015-01-10 17:00:00,286.005,1017.0,65.25,1.5,203.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 18:00:00,283.438,1017.5,71.75,2.0,207.5,0.0,0.0,0.0,0.0,800.0
2015-01-10 19:00:00,283.379,1017.25,70.25,2.5,193.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 20:00:00,282.000078125,1026.0,74.5,2.75,197.0,0.0,0.0,0.0,0.0,800.0
2015-01-10 21:00:00,280.646421875,1020.25,73.25,2.0,197.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 22:00:00,279.45050000000003,1016.75,70.0,1.5,207.25,0.0,0.0,0.0,0.0,800.0
2015-01-10 23:00:00,278.48283593750006,1015.75,69.75,2.75,196.0,0.0,0.0,0.0,0.0,800.0
2015-01-11 00:00:00,277.6729140625,1016.25,68.0,3.75,194.5,0.0,0.0,0.0,0.0,800.0
2015-01-11 01:00:00,277.57287499999995,1016.25,67.25,5.0,184.25,0.0,0.0,0.0,6.0,800.25
2015-01-11 02:00:00,277.2466640625,1016.0,67.0,6.25,177.5,0.0,0.0,0.0,4.0,800.25
2015-01-11 03:00:00,275.2842109375,1016.0,73.25,3.5,171.75,0.0,0.0,0.0,9.0,800.5
2015-01-11 04:00:00,277.44575,1015.75,64.75,1.75,178.5,0.075,0.0,0.0,13.5,725.0
2015-01-11 05:00:00,275.1115,1016.0,73.0,1.75,178.5,0.075,0.0,0.0,25.5,725.5
2015-01-11 06:00:00,276.90125,1016.0,67.0,3.25,190.25,0.075,0.0,0.0,37.25,725.75
